lemma,Level,pos,is_stop,frequency
sickly,Advanced / Unknown,ADJ,False,1
hue,Advanced / Unknown,NOUN,False,8
shrivel,Advanced / Unknown,VERB,False,2
barren,B1,ADJ,False,8
fall_in,Advanced / Unknown,VERB,False,1
unguessable,Advanced / Unknown,ADJ,False,1
carry_out,Advanced / Unknown,VERB,False,1
sever,Advanced / Unknown,VERB,False,1
wriggle,Advanced / Unknown,VERB,False,2
spider,A2,NOUN,False,4
thumping,Advanced / Unknown,NOUN,False,1
stamping,Advanced / Unknown,NOUN,False,1
bronze,B2,NOUN,False,1
jewelled,Advanced / Unknown,ADJ,False,1
ornament,B1,NOUN,False,3
commanding,Advanced / Unknown,ADJ,False,1
tad,Advanced / Unknown,NOUN,False,1
rag,A2,NOUN,False,4
jingle,Advanced / Unknown,VERB,False,2
carn,Tolkien Lore (Names/Places),PROPN,False,2
dum,Tolkien Lore (Names/Places),PROPN,False,11
worst,C1,VERB,False,1
dress_up,Advanced / Unknown,VERB,False,1
helplessly,Advanced / Unknown,ADV,False,1
bound_down,Advanced / Unknown,VERB,False,1
horror,B1,NOUN,False,9
yourselves,Advanced / Unknown,PRON,True,1
loss,B1,NOUN,False,12
calling,Advanced / Unknown,NOUN,False,2
swish,Tolkien Lore (Names/Places),PROPN,False,5
bumpkin,Tolkien Lore (Names/Places),PROPN,False,1
sock,A2,NOUN,False,1
lumpkin,Tolkien Lore (Names/Places),PROPN,False,8
toss_up,Advanced / Unknown,VERB,False,2
bask,Advanced / Unknown,VERB,False,1
waft,Advanced / Unknown,VERB,False,1
clime,Advanced / Unknown,NOUN,False,1
bedridden,Advanced / Unknown,ADJ,False,1
obedient,B1,ADJ,False,1
oncoming,Advanced / Unknown,NOUN,False,2
animal,B1,NOUN,False,8
watching,Advanced / Unknown,NOUN,False,4
circumstance,A2,NOUN,False,1
sparkle,A1,VERB,False,1
finder,Advanced / Unknown,NOUN,False,2
scatter,B2,VERB,False,6
brooch,Advanced / Unknown,NOUN,False,4
shaded,Advanced / Unknown,ADJ,False,1
flax,B2,NOUN,False,1
dagger,Advanced / Unknown,NOUN,False,2
workmanship,Advanced / Unknown,NOUN,False,1
damaske,Advanced / Unknown,VERB,False,1
serpent,Advanced / Unknown,NOUN,False,1
sheath,Advanced / Unknown,NOUN,False,7
virtue,A1,NOUN,False,5
blade,B2,NOUN,False,32
untouched,Advanced / Unknown,ADJ,False,1
unruste,Advanced / Unknown,VERB,False,1
expanse,Advanced / Unknown,NOUN,False,2
lade,Advanced / Unknown,VERB,False,2
fighting,B1,NOUN,False,1
gaily,Advanced / Unknown,ADV,False,2
girth,Advanced / Unknown,NOUN,False,3
lime,Advanced / Unknown,NOUN,False,1
quicken,Advanced / Unknown,VERB,False,2
furlong,Advanced / Unknown,NOUN,False,5
draw_on,Advanced / Unknown,VERB,False,2
pot,B1,NOUN,False,2
hesitatingly,Advanced / Unknown,ADV,False,1
gathering,Advanced / Unknown,NOUN,False,4
barliman,Tolkien Lore (Names/Places),PROPN,False,12
worthy,C1,ADJ,False,5
caution,A2,NOUN,False,3
homelike,Advanced / Unknown,ADJ,False,4
-all,Advanced / Unknown,NUM,False,1
mass,B2,NOUN,False,1
flank,Advanced / Unknown,NOUN,False,3
staddle,Tolkien Lore (Names/Places),PROPN,False,4
combe,Tolkien Lore (Names/Places),PROPN,False,3
archet,Tolkien Lore (Names/Places),PROPN,False,6
turmoil,C2,NOUN,False,1
rarely,B2,ADV,False,1
afar,Advanced / Unknown,ADV,False,12
found,B2,VERB,False,5
colonize,Advanced / Unknown,VERB,False,1
bucklander,Tolkien Lore (Names/Places),PROPN,False,1
outsiders,Tolkien Lore (Names/Places),PROPN,False,3
uncouth,Advanced / Unknown,ADJ,False,3
prosperous,A2,ADJ,False,1
comer,Advanced / Unknown,NOUN,False,7
gatekeeper,Advanced / Unknown,NOUN,False,6
lands,Tolkien Lore (Names/Places),PROPN,False,3
desolate,Advanced / Unknown,ADJ,False,4
innkeeper,Advanced / Unknown,NOUN,False,6
talkative,A1,ADJ,False,1
resort,A1,NOUN,False,1
gruffly,Advanced / Unknown,ADV,False,1
darkly,Advanced / Unknown,ADV,False,6
offence,B2,NOUN,False,1
harry,Tolkien Lore (Names/Places),PROPN,False,3
ride_on,Advanced / Unknown,VERB,False,3
detached,Advanced / Unknown,ADJ,False,1
draw_up,Advanced / Unknown,VERB,False,6
star_up,Advanced / Unknown,VERB,False,2
pan,B1,NOUN,False,2
take_in,Advanced / Unknown,VERB,False,1
recommend,B1,VERB,False,1
courtyard,Advanced / Unknown,NOUN,False,1
doorway,A1,NOUN,False,7
signboard,Advanced / Unknown,NOUN,False,1
rear_up,Advanced / Unknown,VERB,False,3
hind,Advanced / Unknown,NOUN,False,1
paint,B1,VERB,False,2
bump,B1,VERB,False,4
have_on,Advanced / Unknown,VERB,False,1
apron,A2,NOUN,False,2
bustle,A1,VERB,False,2
babel,Advanced / Unknown,NOUN,False,1
nowadays,B1,ADV,False,2
hi,A1,INTJ,False,3
nob,Tolkien Lore (Names/Places),PROPN,False,21
woolly,Advanced / Unknown,ADV,False,1
coach,A1,NOUN,False,1
cheery,Advanced / Unknown,ADJ,False,1
bob,Tolkien Lore (Names/Places),VERB,False,11
landlord,B2,NOUN,False,18
trot_off,Advanced / Unknown,VERB,False,2
wink,C1,NOUN,False,2
parlour,Advanced / Unknown,NOUN,False,3
endless,A2,ADJ,False,10
cosy,B1,ADJ,False,1
twinkling,Advanced / Unknown,NOUN,False,1
soup,B2,NOUN,False,1
blackberry,Advanced / Unknown,NOUN,False,1
tart,Advanced / Unknown,NOUN,False,1
slab,C2,NOUN,False,5
dispel,Advanced / Unknown,VERB,False,1
excellence,B1,NOUN,False,2
hover,B1,VERB,False,3
unnecessary,B1,ADJ,False,1
ps,Tolkien Lore (Names/Places),PROPN,False,2
qs,Tolkien Lore (Names/Places),PROPN,False,1
lander,Tolkien Lore (Names/Places),NOUN,False,4
newcomer,B1,NOUN,False,1
botanical,Advanced / Unknown,ADJ,False,1
rushlight,Tolkien Lore (Names/Places),PROPN,False,1
goatleaf,Tolkien Lore (Names/Places),PROPN,False,1
heathertoes,Tolkien Lore (Names/Places),PROPN,False,1
appledore,Tolkien Lore (Names/Places),PROPN,False,1
thistlewool,Tolkien Lore (Names/Places),PROPN,False,1
ferny,Tolkien Lore (Names/Places),PROPN,False,20
mugworts,Tolkien Lore (Names/Places),PROPN,False,1
banks,Tolkien Lore (Names/Places),PROPN,False,1
longholes,Tolkien Lore (Names/Places),PROPN,False,1
sandheaver,Tolkien Lore (Names/Places),PROPN,False,1
tunnelly,Tolkien Lore (Names/Places),PROPN,False,1
underhills,Tolkien Lore (Names/Places),PROPN,False,2
explanation,B1,NOUN,False,4
give_out,Advanced / Unknown,VERB,False,3
dialect,Advanced / Unknown,NOUN,False,1
list,A1,NOUN,False,1
communicative,B2,ADJ,False,1
sympathetic,B2,ADJ,False,1
squint,B1,ADJ,False,3
foretell,Advanced / Unknown,VERB,False,6
lodging,Advanced / Unknown,NOUN,False,1
chat,B1,VERB,False,1
town,B2,PROPN,False,3
whitfoot,Tolkien Lore (Names/Places),PROPN,False,1
chalk,Advanced / Unknown,NOUN,False,1
floured,Advanced / Unknown,ADJ,False,1
dumpling,Advanced / Unknown,NOUN,False,1
tankard,Advanced / Unknown,NOUN,False,1
carve,A1,VERB,False,6
supple,C1,ADJ,False,2
cake,B2,VERB,False,7
answering,Advanced / Unknown,NOUN,False,2
cock,Advanced / Unknown,VERB,False,5
pop_up,Advanced / Unknown,VERB,False,2
strider,Tolkien Lore (Names/Places),PROPN,False,205
shank,Advanced / Unknown,NOUN,False,2
accounting,Advanced / Unknown,NOUN,False,1
call_away,Advanced / Unknown,VERB,False,1
unexplained,Advanced / Unknown,ADJ,False,1
come_over,Advanced / Unknown,VERB,False,2
stiffly,Advanced / Unknown,ADV,False,1
stare,A2,NOUN,False,3
wry,C1,ADJ,False,1
comic,B2,ADJ,False,1
harmless,B2,ADJ,False,2
vanishing,Advanced / Unknown,NOUN,False,1
forgetful,Advanced / Unknown,ADJ,False,2
disastrous,B2,ADJ,False,3
disturbed,Advanced / Unknown,ADJ,False,1
suggestion,B2,NOUN,False,1
temptation,A1,NOUN,False,3
gratified,Advanced / Unknown,ADJ,False,1
reception,B2,NOUN,False,1
venture,B2,VERB,False,5
renew,A1,VERB,False,4
desperation,A2,NOUN,False,1
ostler,Advanced / Unknown,NOUN,False,2
tipsy,Advanced / Unknown,ADJ,False,2
cat,B1,NOUN,False,7
stringed,Advanced / Unknown,ADJ,False,1
fiddle,C1,NOUN,False,5
purr,Advanced / Unknown,VERB,False,1
horned,Advanced / Unknown,ADJ,False,1
tufted,Advanced / Unknown,ADJ,False,1
sunday,Tolkien Lore (Names/Places),PROPN,False,2
polish_up,Advanced / Unknown,VERB,False,2
saturday,Tolkien Lore (Names/Places),PROPN,False,2
madly,Advanced / Unknown,ADV,False,2
doze,A1,VERB,False,3
neigh,Advanced / Unknown,VERB,False,3
champ,Advanced / Unknown,VERB,False,1
sun'll,Advanced / Unknown,NOUN,False,1
diddle,Advanced / Unknown,NOUN,False,3
jig,Advanced / Unknown,NOUN,False,1
gallop_up,Advanced / Unknown,VERB,False,1
caper,Advanced / Unknown,VERB,False,2
deer,B1,NOUN,False,1
deedle,Advanced / Unknown,ADJ,False,1
ping,Advanced / Unknown,NOUN,False,1
pong,Advanced / Unknown,NOUN,False,1
raise_up,Advanced / Unknown,VERB,False,2
applause,B1,NOUN,False,1
tickle,B2,VERB,False,1
barley,B1,PROPN,False,4
vigorously,A1,ADV,False,1
roll_off,Advanced / Unknown,VERB,False,3
gaping,Advanced / Unknown,ADJ,False,1
slap,B1,VERB,False,4
magician,B1,NOUN,False,1
swarthy,Advanced / Unknown,ADJ,False,2
mock,B2,VERB,False,1
southerner,Tolkien Lore (Names/Places),NOUN,False,4
unmoved,Advanced / Unknown,ADJ,False,2
trick,B1,NOUN,False,6
response,B2,NOUN,False,1
uproar,Advanced / Unknown,NOUN,False,2
advantage,B1,NOUN,False,2
unconcerned,B1,ADJ,False,1
argument,A1,NOUN,False,2
mugwort,Tolkien Lore (Names/Places),PROPN,False,3
gather_up,Advanced / Unknown,VERB,False,2
crockery,Advanced / Unknown,NOUN,False,1
perturbed,Advanced / Unknown,ADJ,False,1
satisfied,B1,ADJ,False,2
huff,Tolkien Lore (Names/Places),PROPN,False,1
sit_on,Advanced / Unknown,VERB,False,1
thoroughly,B1,ADV,False,1
break_up,Advanced / Unknown,VERB,False,1
crock,Advanced / Unknown,NOUN,False,1
acrobatic,B2,NOUN,False,1
unintentional,Advanced / Unknown,ADJ,False,1
assure,B2,VERB,False,2
unfortunate,A2,ADJ,False,1
tumbling,Advanced / Unknown,NOUN,False,1
conjure,C1,VERB,False,1
beforehand,C1,ADV,True,2
eight,B1,NUM,True,7
o'clock,B2,NOUN,False,3
amiss,Advanced / Unknown,ADJ,False,4
puff_up,Advanced / Unknown,VERB,False,1
faggot,Advanced / Unknown,NOUN,False,4
calmly,B1,ADV,False,1
pray,A2,VERB,False,4
rogue,Advanced / Unknown,NOUN,False,1
take_along,Advanced / Unknown,VERB,False,1
sens,Advanced / Unknown,NOUN,False,5
careless,B1,ADJ,False,2
downlands,Tolkien Lore (Names/Places),PROPN,False,1
honest,A1,ADJ,False,4
angrily,B1,ADV,False,3
spying,Advanced / Unknown,NOUN,False,1
monday,Tolkien Lore (Names/Places),PROPN,False,3
vagabond,Advanced / Unknown,NOUN,False,1
rascally,Advanced / Unknown,ADJ,False,1
sheer,A2,ADJ,False,14
position,B1,NOUN,False,1
bill,A1,PROPN,False,34
sneer,A2,VERB,False,3
slip_out,Advanced / Unknown,VERB,False,1
anybody,B1,PRON,False,2
amusement,B2,NOUN,False,1
determine,A2,VERB,False,1
performance,B1,NOUN,False,1
clench,C1,VERB,False,1
unseeing,Advanced / Unknown,ADJ,False,1
frown,Advanced / Unknown,VERB,False,5
lead_out,Advanced / Unknown,VERB,False,2
disguise,B1,NOUN,False,3
lesson,B2,NOUN,False,2
wavering,Advanced / Unknown,NOUN,False,1
knowingly,B2,ADV,False,1
description,A2,NOUN,False,2
unwisely,Advanced / Unknown,ADV,False,1
cheek,B2,NOUN,False,3
chuckle,B2,VERB,False,2
perky,Advanced / Unknown,ADJ,False,1
sour,B2,ADJ,False,1
hasty,B2,ADJ,False,3
undo,A2,VERB,False,1
impatient,B2,ADJ,False,1
unravelling,Advanced / Unknown,NOUN,False,2
read_out,Advanced / Unknown,VERB,False,1
value,A1,VERB,False,4
lettered,Advanced / Unknown,ADJ,False,1
mr,Advanced / Unknown,PROPN,False,2
goose,C1,NOUN,False,2
slam,B2,VERB,False,5
ranger,A2,PROPN,False,14
plight,Advanced / Unknown,NOUN,False,4
keep_off,Advanced / Unknown,VERB,False,1
pate,Advanced / Unknown,NOUN,False,1
uptake,Advanced / Unknown,NOUN,False,1
spook,Advanced / Unknown,NOUN,False,2
nob'll,Tolkien Lore (Names/Places),PROPN,False,1
folk'll,Advanced / Unknown,NOUN,False,1
let_in,Advanced / Unknown,VERB,False,1
doubtful,B2,ADJ,False,5
graceful,A1,ADJ,False,1
midyear,Tolkien Lore (Names/Places),PROPN,False,1
july,Tolkien Lore (Names/Places),PROPN,False,1
pps,Tolkien Lore (Names/Places),PROPN,False,1
wither,B1,VERB,False,8
frost,A2,NOUN,False,4
crownless,Advanced / Unknown,NOUN,False,2
ppps,Tolkien Lore (Names/Places),PROPN,False,1
promptly,B2,ADV,False,1
lumber,Advanced / Unknown,NOUN,False,1
mess,A1,NOUN,False,1
postscript,Advanced / Unknown,ADJ,False,1
persuade,B1,VERB,False,4
distrust,Advanced / Unknown,NOUN,False,2
handsome,B1,ADJ,False,3
sterner,Advanced / Unknown,ADJ,False,2
dubiously,C2,ADV,False,1
act,A1,VERB,False,1
mouthed,Advanced / Unknown,ADJ,False,1
staring,Advanced / Unknown,NOUN,False,2
dumbly,Advanced / Unknown,ADV,False,1
soften,Advanced / Unknown,VERB,False,1
arathorn,Tolkien Lore (Names/Places),PROPN,False,9
hesitation,B1,NOUN,False,1
wanderare,Advanced / Unknown,VERB,False,1
apply,B1,VERB,False,1
anew,Advanced / Unknown,ADV,False,3
shake_off,Advanced / Unknown,VERB,False,2
sarn,Tolkien Lore (Names/Places),PROPN,False,9
ford,Tolkien Lore (Names/Places),PROPN,False,29
lamplight,Advanced / Unknown,NOUN,False,1
slide,B2,VERB,False,6
brave,B2,ADJ,False,4
turn_back,Advanced / Unknown,VERB,False,2
back_up,Advanced / Unknown,VERB,False,1
swear,A2,VERB,False,3
lilt,Advanced / Unknown,VERB,False,1
roadside,B2,NOUN,False,2
hare,Advanced / Unknown,NOUN,False,1
ugly,B1,ADJ,False,3
wretch,Advanced / Unknown,NOUN,False,2
ruffle_up,Advanced / Unknown,VERB,False,1
put_in,Advanced / Unknown,VERB,False,3
bolster,Advanced / Unknown,NOUN,False,3
penetrate,A2,VERB,False,1
peer_out,Advanced / Unknown,VERB,False,6
sickle,Tolkien Lore (Names/Places),PROPN,False,2
build_up,Advanced / Unknown,VERB,False,1
drop_off,Advanced / Unknown,VERB,False,2
brood,C2,VERB,False,2
star_out,Advanced / Unknown,VERB,False,1
stealth,Tolkien Lore (Names/Places),PROPN,False,1
crow,B1,VERB,False,7
unsheathe,Advanced / Unknown,VERB,False,1
timber,Advanced / Unknown,NOUN,False,3
nearby,B2,ADV,False,4
rent,A2,VERB,False,1
freeze_over,Advanced / Unknown,VERB,False,1
gale,C2,NOUN,False,2
alert,A1,ADJ,False,2
lustily,Advanced / Unknown,ADV,False,1
flap,B2,VERB,False,1
toss,A1,VERB,False,9
slash,B2,VERB,False,5
got,Advanced / Unknown,AUX,False,1
hurry_off,Advanced / Unknown,VERB,False,3
weigh_up,Advanced / Unknown,VERB,False,1
defiantly,Advanced / Unknown,ADV,False,1
hire,A2,VERB,False,1
rout_out,Advanced / Unknown,VERB,False,1
thrice,Advanced / Unknown,ADV,False,3
profit,B2,NOUN,False,2
bony,B1,ADJ,False,2
underfed,Advanced / Unknown,ADJ,False,1
dispirited,Advanced / Unknown,ADJ,False,1
compensation,B2,NOUN,False,1
sore,B1,ADJ,False,3
astir,Advanced / Unknown,ADJ,False,1
raid,Advanced / Unknown,NOUN,False,2
became,Advanced / Unknown,AUX,True,2
supply,B1,NOUN,False,2
robbing,Advanced / Unknown,NOUN,False,1
uneventful,C1,ADJ,False,1
tramp_off,Advanced / Unknown,VERB,False,1
downhearted,Advanced / Unknown,ADJ,False,1
awe,B1,NOUN,False,5
dejected,Advanced / Unknown,ADJ,False,1
chew,A1,VERB,False,1
apples,Tolkien Lore (Names/Places),PROPN,False,1
pop,B1,VERB,False,2
sallow,Advanced / Unknown,ADJ,False,1
sly,Advanced / Unknown,ADJ,False,1
boldly,B1,ADV,False,1
scornful,C1,ADJ,False,2
spat,Advanced / Unknown,NOUN,False,1
longshanks,Tolkien Lore (Names/Places),PROPN,False,1
watch_out,Advanced / Unknown,VERB,False,1
sammie,Tolkien Lore (Names/Places),PROPN,False,1
pah,Tolkien Lore (Names/Places),PROPN,False,1
spit,Advanced / Unknown,VERB,False,1
flick,C1,NOUN,False,1
lightning,A1,NOUN,False,6
hit,B2,VERB,False,3
regretfully,Advanced / Unknown,ADV,False,1
stride_on,Advanced / Unknown,VERB,False,1
straggler,Advanced / Unknown,NOUN,False,1
gentler,Advanced / Unknown,ADJ,False,1
lead_off,Advanced / Unknown,VERB,False,1
midgewater,Tolkien Lore (Names/Places),PROPN,False,2
leafy,Advanced / Unknown,ADJ,False,1
wholesome,Advanced / Unknown,ADJ,False,4
confidently,B2,ADV,False,1
doubling,Advanced / Unknown,NOUN,False,1
put_off,Advanced / Unknown,VERB,False,2
match,B2,NOUN,False,7
squirrel,Advanced / Unknown,NOUN,False,2
pathless,Advanced / Unknown,ADJ,False,4
wilderness,C1,NOUN,False,11
midge,Tolkien Lore (Names/Places),PROPN,False,4
warbling,Advanced / Unknown,NOUN,False,1
progress,A1,NOUN,False,1
bewildering,Advanced / Unknown,ADJ,False,1
treacherous,C2,ADJ,False,5
quagmire,Advanced / Unknown,NOUN,False,1
tiny,B2,ADJ,False,2
creep_up,Advanced / Unknown,VERB,False,1
sleeve,B2,NOUN,False,3
insect,A2,NOUN,False,1
tussock,Advanced / Unknown,NOUN,False,2
cricket,B2,NOUN,False,1
neek,Advanced / Unknown,NOUN,False,2
breek,Advanced / Unknown,NOUN,False,2
unceasingly,Advanced / Unknown,ADV,False,1
frantic,Advanced / Unknown,ADJ,False,1
comfortless,Advanced / Unknown,NOUN,False,2
neekerbreekers,Tolkien Lore (Names/Places),PROPN,False,1
straggling,Advanced / Unknown,ADJ,False,1
conical,Advanced / Unknown,ADJ,False,1
hawk,Advanced / Unknown,NOUN,False,2
lonesome,Advanced / Unknown,ADJ,False,1
vapour,Advanced / Unknown,NOUN,False,2
melancholy,C2,ADJ,False,1
pip,Advanced / Unknown,VERB,False,1
wander_down,Advanced / Unknown,VERB,False,1
stagnant,Advanced / Unknown,ADJ,False,3
marshland,Advanced / Unknown,NOUN,False,1
camp,B2,NOUN,False,15
stunt,Advanced / Unknown,VERB,False,1
dusky,Advanced / Unknown,ADJ,False,1
bleak,Advanced / Unknown,ADJ,False,7
wax,A2,VERB,False,4
barely,B1,ADV,False,3
tighten,B1,VERB,False,2
thinning,Advanced / Unknown,NOUN,False,1
indefinitely,C1,ADV,False,1
wraith,Advanced / Unknown,NOUN,False,4
earnestness,Advanced / Unknown,NOUN,False,1
undulate,Advanced / Unknown,VERB,False,1
crest,Advanced / Unknown,NOUN,False,4
october,Tolkien Lore (Names/Places),PROPN,False,5
hug,B1,VERB,False,2
boulder,Advanced / Unknown,NOUN,False,7
avenue,B1,NOUN,False,2
wightish,Advanced / Unknown,NOUN,False,1
defend,B1,VERB,False,6
amon,Tolkien Lore (Names/Places),PROPN,False,15
sul,Tolkien Lore (Names/Places),PROPN,False,2
tumble,B2,VERB,False,6
alliance,A1,PROPN,False,4
harper,Advanced / Unknown,NOUN,False,2
realm,Tolkien Lore (Names/Places),NOUN,False,17
lance,B2,NOUN,False,2
helm,C2,NOUN,False,10
dwelleth,Advanced / Unknown,VERB,False,1
turn_in,Advanced / Unknown,VERB,False,1
blush,B1,VERB,False,5
translate,B2,VERB,False,1
concealment,Tolkien Lore (Names/Places),PROPN,False,2
observe,B1,VERB,False,1
rocky,B1,ADJ,False,9
stonework,B1,NOUN,False,1
crumble,C1,VERB,False,5
cairn,Advanced / Unknown,NOUN,False,2
blacken,Advanced / Unknown,VERB,False,3
shrivelled,Advanced / Unknown,ADJ,False,1
sombre,C1,ADJ,False,2
peak,A1,NOUN,False,15
cheerless,Advanced / Unknown,ADJ,False,6
uninviting,Advanced / Unknown,ADJ,False,1
examine,B2,VERB,False,4
result,A2,NOUN,False,1
wearily,Advanced / Unknown,ADV,False,4
forsaken,Tolkien Lore (Names/Places),PROPN,False,2
bruinen,Tolkien Lore (Names/Places),PROPN,False,11
fortnight,B1,NOUN,False,3
southward,B2,ADJ,False,13
homelessness,Advanced / Unknown,NOUN,False,1
bitterly,B2,ADV,False,3
star_down,Advanced / Unknown,VERB,False,2
hateful,Advanced / Unknown,ADJ,False,1
speck,Advanced / Unknown,NOUN,False,5
pull_down,Advanced / Unknown,VERB,False,2
alongside,A1,ADV,False,2
crawl_up,Advanced / Unknown,VERB,False,2
keener,Tolkien Lore (Names/Places),PROPN,False,2
footprint,Advanced / Unknown,NOUN,False,3
neatly,Advanced / Unknown,ADV,False,1
stacked,Advanced / Unknown,ADJ,False,1
whoever,C1,PRON,True,1
spoilt,Advanced / Unknown,ADJ,False,1
see_down,Advanced / Unknown,VERB,False,1
ours,A1,PRON,True,1
keenly,Advanced / Unknown,ADV,False,2
stray_down,Advanced / Unknown,VERB,False,1
hurry_along,Advanced / Unknown,VERB,False,1
hunter,A1,NOUN,False,7
huddle,C2,VERB,False,13
shine_out,Advanced / Unknown,VERB,False,2
kingdoms,Tolkien Lore (Names/Places),PROPN,False,1
win_through,Advanced / Unknown,VERB,False,1
tinuviel,Tolkien Lore (Names/Places),PROPN,False,11
aright,Advanced / Unknown,ADV,False,2
umbel,Advanced / Unknown,NOUN,False,1
raiment,Advanced / Unknown,NOUN,False,3
beren,Tolkien Lore (Names/Places),PROPN,False,11
mantle,Advanced / Unknown,NOUN,False,4
enchantment,Advanced / Unknown,NOUN,False,3
hasten,Advanced / Unknown,VERB,False,8
fleet,A1,NOUN,False,2
moonbeam,Advanced / Unknown,NOUN,False,1
elvenhome,Tolkien Lore (Names/Places),PROPN,False,2
tightly,B2,ADV,False,1
oft,Advanced / Unknown,ADV,False,5
linden,Advanced / Unknown,NOUN,False,2
underground,B2,ADV,False,1
sheaf,C2,NOUN,False,1
beechen,Advanced / Unknown,NOUN,False,1
wintry,Advanced / Unknown,ADJ,False,1
ray,B2,NOUN,False,5
frosty,C1,ADJ,False,2
quiver,C2,VERB,False,8
release,A1,VERB,False,4
lark,A1,NOUN,False,2
untroubling,Advanced / Unknown,NOUN,False,1
trembling,Advanced / Unknown,ADJ,False,2
immortal,B2,ADJ,False,3
maiden,Advanced / Unknown,NOUN,False,6
bore,A1,NOUN,False,6
o'er,Tolkien Lore (Names/Places),ADJ,False,2
darkling,Advanced / Unknown,ADJ,False,2
nightshade,Advanced / Unknown,NOUN,False,1
morrowless,Tolkien Lore (Names/Places),PROPN,False,1
sundering,Tolkien Lore (Names/Places),PROPN,False,3
pass_away,Advanced / Unknown,VERB,False,6
sorrowless,Advanced / Unknown,NOUN,False,1
ann,Tolkien Lore (Names/Places),PROPN,False,1
thennath,Advanced / Unknown,NOUN,False,1
